Username From;folcount;frcount;Tweet;Mention
SigitSi2;255;68;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
SigitSi2;255;68;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
SigitSi2;255;68;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
SigitSi2;255;68;b'RT @KemenkesRI: Pemerintah telah memulai program vaksinasi COVID-19 secara nasional.\n\nJika #Healthies membutuhkan informasi seputar vaksina\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 29 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 29 Maret 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 29 Maret 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 31 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 31 Maret 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
restoe_boeme;163;137;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Aldo_R0;517;1656;b'RT @KemenkesRI: Pemerintah telah memulai program vaksinasi COVID-19 secara nasional.\n\nJika #Healthies membutuhkan informasi seputar vaksina\xe2\x80\xa6';KemenkesRI
flerovee;146;207;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
ganjarpranowo;1904582;3687;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 29 Maret 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
bt2mp_bppt;222;76;b'RT @ptfm_bpptri: Dear Farmazen\n\nMau tahu nggak hasil tes rapid kemarin sebelum vaksinasi? Apa hubungannya dengan kekebalan terhadap Covid-1\xe2\x80\xa6';ptfm_bpptri
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 31 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 31 Maret 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
Firania_F;222;219;b'RT @KemenkesRI: Pemerintah telah memulai program vaksinasi COVID-19 secara nasional.\n\nJika #Healthies membutuhkan informasi seputar vaksina\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 31 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 31 Maret 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
PratamasPra;124;140;b'RT @KemenkesRI: Pemerintah telah memulai program vaksinasi COVID-19 secara nasional.\n\nJika #Healthies membutuhkan informasi seputar vaksina\xe2\x80\xa6';KemenkesRI
shelvi_chelpong;252;295;b'RT @ptfm_bpptri: Dear Farmazen\n\nMau tahu nggak hasil tes rapid kemarin sebelum vaksinasi? Apa hubungannya dengan kekebalan terhadap Covid-1\xe2\x80\xa6';ptfm_bpptri
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 4 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: #Healthies, @KemenkesRI memberikan kesempatan buat kamu para pendamping yang membawa 2 lansia bisa ikut divaksinasi juga lh\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
jokkoaDe;176;397;b'RT @KemenkesRI: Pemerintah telah memulai program vaksinasi COVID-19 secara nasional.\n\nJika #Healthies membutuhkan informasi seputar vaksina\xe2\x80\xa6';KemenkesRI
Ator54164346;196;2688;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 5 April 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 28 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 29 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 29 Maret 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 29 Maret 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 30 Maret 2021 pukul 18.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 31 Maret 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 31 Maret 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https:/\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 1 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 2 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 12.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
BerlindaMelania;107;273;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 3 April 2021 pukul 15.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
